Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.251710,"0.035951269","0.130947196","0.118642322","0.018459619","0.013426993","0.026743296","0.052110124","0.05634696","0.162091283","0.003282572","0.425829832","0.280661607","0.252284766","0.610611225","0.593917055","0.681195028","0.345935342","0.659522246","0.399029957","0.408228571","0.400135897","0.169065778","0.109714288","0.217135427","0.195214266","0.058686776","0.506485874","0.567797605","0.331252521","0.204024086","0.704809348","0.446928799","0.415999993","0.771073514","0.864465167","0.1026875","0.392618732","0.276337586","0.330611949","0.585186741","0.173242146","0.212171623","0.672776522","0.692517396","0.864","0.302923977","0.626695561","0.073348722","0.501927293","0.851429234","0.333756295","0.192470288","0.408756665","0.226566267","0.550216838","0.418515312","0.36154185","0.234445766","0.418443295","0.189946245","0.771347978","0.621958979","0.092807164","0.569264362","0.253594869","0.3473178","0.718424118","0.843725731","0.268783988","0.773992928","0.832857126","0.955805194","0.166938745","0.750253303","0.455781497","0.140017877","0.889523296","0.181316569","0.469201211","0.603243886","0.689990883","0.943476005","0.669536392","0.539065761","0.595671987","0.699449153","0.463746593","0.367904067","0.632439294","0.09661347","0.663043015","0.454267283","0.4575554","0.74470694","0.176659655","0.199997754","0.106042983","0.140528485","0.058961664","0.876776621","0.069023176"
0.555416,"0.023487214","0.07549769","0.122550958","0.011316513","0.013361153","0.01939333","0.022166846","0.036018745","0.136482136","0.003127823","0.420326911","0.185038973","0.164928569","0.398449699","0.316220905","0.655869505","0.692481033","0.758293906","0.643148507","0.167673303","0.184646212","0.570879589","0.3154436","0.508018993","0.187089285","0.173202426","0.740522153","0.399101331","0.673475103","0.421314211","0.411193552","0.573802343","0.398685651","0.521122138","0.376779731","0.100379362","0.272592653","0.216930623","0.487333446","0.343631164","0.766217904","0.811003949","0.338819204","0.439117081","0.502153846","0.173189384","0.26304784","0.217329546","0.251592952","0.284522722","0.163208334","0.577601127","0.478206941","0.478256679","0.145274663","0.257698266","0.396157983","0.176733558","0.195959106","0.509807267","0.310229862","0.28314688","0.437954494","0.673513887","0.455835529","0.317188964","0.417841694","0.365237631","0.354573476","0.50150121","0.676928223","0.448311994","0.73495456","0.405404052","0.677873547","0.878603665","0.506161179","0.481194621","0.521852109","0.383551559","0.33906118","0.519153734","0.220866099","0.207986829","0.129916942","0.340216583","0.346411908","0.784010189","0.201270854","0.674583843","0.075591878","0.486651172","0.474809622","0.311846638","0.590649079","0.328673721","0.260585151","0.13867245","0.149525938","0.774319581","0.384044009"
0.338213,"0.016102402","0.026114352","0.150198691","0.012676218","0.013340248","0.015294757","0.010666123","0.018326334","0.138102953","0.003423142","0.427459798","0.286454515","0.308818305","0.526073521","0.702612031","0.549926911","0.455551933","0.379382447","0.368637247","0.0846713","0.205034762","0.412632136","0.141592928","0.382134106","0.125967902","0.21506367","0.488132354","0.405401268","0.271330538","0.349914099","0.152217515","0.214892163","0.352323016","0.492531407","0.572125204","0.20059443","0.262189341","0.20664478","0.328123479","0.239241206","0.394454709","0.565668321","0.277516972","0.678166269","0.2464","0.128265107","0.655972564","0.237237595","0.646862888","0.484422371","0.281058744","0.577261643","0.504861644","0.435754831","0.306262825","0.158667777","0.369703071","0.323184325","0.290474206","0.33908188","0.17965373","0.375301359","0.388490576","0.104871647","0.213953854","0.45429427","0.646976845","0.549626995","0.286864285","0.505959427","0.726820827","0.554703927","0.450413186","0.561667384","0.637300159","0.679482256","0.625362967","0.292318743","0.378777338","0.47240153","0.597159193","0.59689903","0.401225904","0.436811239","0.400590893","0.351798723","0.404183051","0.639460244","0.24805046","0.381323773","0.399260918","0.519014503","0.140159684","0.416320176","0.382265398","0.140371109","0.157234601","0.102487579","0.136404704","0.869338524","0.246026991"
0.294883,"0.041819137","0.053691408","0.299075883","0.009963123","0.013340248","0.027321061","0.033475799","0.089616739","0.270086263","0.005076835","0.424935662","0.159324773","0.492719667","0.292949683","0.567406289","0.459720821","0.235792838","0.276305214","0.203181756","0.058992575","0.241625624","0","0.036994224","0.072539511","0","0.001471478","0.262518397","0.36858328","0.608865859","0.05724966","0.083641137","0.053752447","0.263005788","0.962589045","0.969460685","0.284457879","0.347779138","0.452774391","0.082629155","0.666809858","0.120635174","0.104963932","0.497366632","0.595011856","0.3264","0.139181287","0.740979133","0.070595638","0.803767256","0.365350683","0.592250956","0.362827435","0.322426738","0.143735233","0.441644805","0.14900991","0","0.030506138","0.247801604","0.603731788","0.157754358","0.32603675","0.726340981","0.204420834","0.071860442","1","0.613930257","0.911456603","0.013953367","0.906225055","0.668678735","0.740349678","0.028885778","1","0.299016625","0.157288968","0.548891678","0.21598913","0.407685694","0.328192314","0.462001554","0.910505968","0.543389039","0.361725959","0.38435636","0.67395416","0.019811428","0.297790616","0.598076399","0.216047946","0.614637618","0.429632876","0.170996163","1","0","0.099754554","0.114460761","0.131218243","0.065744752","0.904898248","0.057145767"
0.394547,"0.021426681","0.067657038","0.127225901","0.012497203","0.013390974","0.018891714","0.004940075","0.016951977","0.130621249","0.003849971","0.40407665","0.290124252","0.346675098","0.341666042","0.346703767","0.521449559","0.211082287","0.883695772","0.782099393","0.167124134","0.094705273","0.707602026","0.209606992","0.639260225","0.186476524","0.125372835","0.871496589","0.298592564","0.589308272","0.694080455","0.372412038","0.342367833","0.596069883","0.222012991","0.751747228","0.063689341","0.261504481","0.207130896","0.224972334","0.274222292","0.798446238","0.829098653","0.293112027","0.311739676","0.54","0.286549708","0.26371517","0.184592563","0.293587951","0.234855327","0.139484203","0.66502894","0.650013811","0.441632148","0.376090723","0.433624484","0.623252802","0.252613487","0.119423167","0.613514429","0.114052029","0.052892728","0.669180103","0.288871446","0.155497776","0.363798447","0.319596983","0.279476219","0.446323108","0.73204969","0.595380427","0.359202281","0.74414334","0.29971748","0.754049206","0.747853039","0.376110672","0.717980273","0.957842131","0.374047868","0.174843196","0.296202382","0.092018772","0.103691268","0.095068663","0.360424772","0.580689831","0.868288207","0.15794935","0.681661838","0.066452325","0.571024348","0.374252534","0.152954956","0.43932203","0.091904607","0.098800459","0.159479875","0.133735668","0.882605967","0.43000854"
0.120364,"0.04524479","0.092381574","0.238468226","0.029377544","0.013340248","0.030779613","0.022676401","0.116765839","0.163488155","0.004524056","0.456972388","0.316380078","0.331308548","0.458757286","0.484954646","0.560711131","0.201243772","0.571675955","0.346463766","0.114285706","0.385004908","0.239578019","0.179171328","0.320635027","0.191279373","0.06492455","0.529628656","0.555381837","0.168234938","0.209865939","0.803565224","0.571170243","0.509518463","0.836445948","0.422420653","0.420966996","0.679178741","0.286949904","0.366668492","0.384605902","0.301599907","0.638833555","0.608799396","0.98337487","0.3168","0.466666667","0.631950899","0.139802632","0.733874833","0.798259531","0.399332289","0.337616628","0.347591737","0.263230881","0.44298358","0.303936332","0.5129109","0.755528174","0.703169133","0.048502289","0.661928782","0.568895627","0.076915853","0.56839993","0.576194941","0.141164769","0.520828109","0.751686991","0.326560127","0.697110943","0.801135918","0.660012009","0.310914655","0.674812853","0.415139804","0.408529786","0.88764348","0.201186709","0.520078106","0.418926741","0.435715172","0.952982468","0.581442634","0.504454749","0.479402877","0.410070714","0.402114046","0.520583191","0.508980247","0.106858364","0.617643946","0.416808648","0.426464316","0.756392846","0.301333163","0.142608159","0.083755808","0.098674697","0.133758184","0.888514129","0.078227752"
0.284901,"0.023651047","0.062363658","0.176276516","0.012321426","0.013579928","0.018160506","0.02047446","0.021325321","0.168493441","0.003272333","0.420058341","0.303662235","0.758526879","0.380816236","0.065171474","0","0.133919141","0.156411655","0.146012008","0.143985815","0.154855846","0.107087901","0.090293456","0","0","0.008808201","0.0754991","0","0.19402681","0.063263139","0.233715635","0.034141887","0.154063227","0.761825692","0.904084002","0.029000916","0.215745589","0.012801885","0","0.639518335","0.425045343","0.241507755","0.706129728","0.39036735","0.288","0.150097466","0.906841574","0.466875","0.757041742","1","0.507006077","0.165419329","0","0.134786704","0.174302646","0.167722442","0.118222492","0.195035359","0.003517376","1","0.106328944","0.082119356","0.97402436","0.623414926","0.091474263","0.654888896","0.443748778","0.984508749","0.612337832","0.925406866","1","0.370219062","0.45131868","0.940605882","0.329407943","0.420928545","0.287762971","0.434391632","0.789230499","0.309519327","1","0.450400959","0.524990842","0.689012376","0.581592854","0.503965441","0.717092843","0","0.858495945","0.160835353","0.261265596","0.346260966","0.246715006","0.880644504","0.392778202","0.260533254","0.276617616","0.171515098","0.09896875","0.796420267","0.187841381"
0.158915,"0.083525659","0.147354415","0.400605688","0.03507057","0.013381282","0.027927664","0.075846933","0.078403022","0.121372243","0.041777093","0.497708725","0.495382216","0.62858802","0.454263217","0.254089919","0.200859849","0.241529336","0.492718669","0.405061508","0.140342604","0.203643033","0.449075323","0.19361936","0.476184669","0.125275029","0.435471587","0.797204248","0.185127918","0.48048195","0.384378059","0.300890567","0.246403834","0.30033003","0.380793055","0.574595042","0.114976715","0.172137375","0.222717019","0.35863448","0.176824291","0.631363725","0.689981206","0.318007314","0.596387308","0.864","0.499415205","0.539719906","0.32493932","0.497101755","0.22809553","0.115456883","0.314307801","0.201553459","0.302351497","0.422149449","0.455059383","0.243838874","0.233823108","0.151825476","0.378771933","0.191618004","0.137975293","0.495319835","0.579590273","0.16495516","0.436999348","0.305039775","0.444151233","0.395208885","0.417341812","0.69421639","0.391779397","0.436098507","0.394796439","0.691922852","0.690484427","0.282221131","0.365733975","0.503689089","0.498962109","0.020025582","0.390267869","0.26439243","0.423054837","0.249848373","0.274070659","0.543346207","0.744873882","0.160960784","0.55160371","0.160693431","0.274543701","0.556851255","0.388293771","0.508073487","0.09809015","0.075069738","0.090976332","0.175807149","0.893311506","0.281031245"
0.345419,"0.037578286","0.079836168","0.240304747","0.01828582","0.013804335","0.021220283","0.039528791","0.045067004","0.16576548","0.009267456","0.450889194","0.218013561","0.313048131","0.531564037","0.545947105","0.412692049","0.268782083","0.545476328","0.396563088","0.113522957","0.242788142","0.335188132","0.195773088","0.289556493","0.126668518","0.040253925","0.592754587","0.39038209","0.484593382","0.29642518","0.456643994","0.274840358","0.455506096","0.742366254","0.738696826","0.14777126","0.397597725","0.253079793","0.396796792","0.401457015","0.293766244","0.510567135","0.536660442","0.744384703","0.819428571","0.614035088","0.554894401","0.385465116","0.588563607","0.606764134","0.228046859","0.247309024","0.329645203","0.214294489","0.242324723","0.288124598","0.426574259","0.077095746","0.306393519","0.424668203","0.40556296","0.349107781","0.295598748","0.464445332","0.045737275","0.529989919","0.374723287","0.688718897","0.309365411","0.439851192","0.761253826","0.699284884","0.394638248","0.664479951","0.437069957","0.460853101","0.694657244","0.342800863","0.553778197","0.379381566","0.475006288","0.730936568","0.32709291","0.240043264","0.26177344","0.342698233","0.245203923","0.692496425","0.461336323","0.319502951","0.351966164","0.507523237","0.362720035","0.599917072","0.536909841","0.12572821","0.145820152","0.157673363","0.1016857","0.871277013","0.181819749"
0.330638,"0.024825014","0.058924166","0.141156296","0.015605771","0.013480144","0.018849533","0.017142594","0.048010611","0.157572346","0.004651499","0.417020797","0.189761316","0.317221419","0.442401876","0.30039156","0.680483415","0.398745208","0.711499626","0.524728891","0.08848885","0.222738222","0.181949131","0.110982656","0.232245813","0.06582368","0.034763838","0.578876684","0.619531556","0.140810859","0.25099301","0.55626913","0.366033214","0.263005788","0.768635236","0.879880785","0.299240764","0.665344137","0.336435129","0.703242872","0.716249874","0.202744703","0.388658568","0.566483377","0.779789558","0.432","0.524720893","0.609856769","0.021317675","0.596629909","0.716968341","0.405601511","0.271440844","0.422407867","0.18728578","0.476451899","0.290430218","0.494670674","0.096003772","0.32122872","0.264728231","0.144610415","0.296037333","0.351497527","0.318524751","0.487609707","0.344043836","0.427667053","0.769311686","0","0.811029736","0.578912098","0.760367422","0.219654039","0.711804776","0.385025052","0.251499028","0.962679811","0.090921023","0.575320461","0.566152596","0.426751228","0.832670155","0.689695993","0.442394825","0.487102375","0.820202159","0.467336031","0.428594636","0.382146251","0.265201146","0.928549831","0.660748895","0.442856984","0.682482414","0.15773184","0.159404681","0.212668227","0.114246435","0.0710678","0.866488222","0.142868885"
0.232351,"0.025697288","0.045994375","0.142979999","0.019841398","0.013461019","0.01979877","0.033371021","0.053979565","0.159058344","0.005977905","0.460123056","0.189538386","0.290006151","0.417256214","0.52853029","0.593728881","0.216766632","0.488594771","0.331294674","0","0.531498989","0.046897777","0.091533184","0.126903279","0","0.009366038","0.556324862","0.652776351","0.162676302","0.125262111","0.549779948","0.275804877","0.624713953","0.811015106","1","0.363253711","0.601090378","0.580731605","0.581331914","0.661360517","0.287715341","0.244968157","0.503548776","0.594676171","0.32","0.231968811","0.739935765","0.005559593","0.689841128","0.437143069","0.522866026","0.123675769","0.239054563","0.062877162","0.222055852","0.199536754","0.379929535","0.15520505","0.229892377","0.346365822","0.372974415","0.321272433","0.487679858","0.606660828","0.127772855","0.654068567","0.502130859","0.823345612","0.241748759","0.445213949","0.686898997","0.671926845","0.101310433","0.908193119","0.467586231","0.199307737","0.796919242","0.110254934","0.531581863","0.763778592","0.472170758","0.903288952","0.58574421","0.511249487","0.453556935","0.595606497","0.481622804","0.568798655","0.598299769","0.175458751","0.663816733","0.672162764","0.251200133","0.663335117","0.221618638","0.141237888","0.086788883","0.118330806","0.022228518","0.916148783","0.019773131"
0.219610,"0.035571081","0.081617211","0.173185208","0.019296758","0.013507963","0.021733574","0.044152431","0.053780145","0.200135972","0.009511377","0.426768874","0.330564856","0.408063352","0.442403843","0.493802183","0.487042637","0.442666346","0.382291389","0.305395962","0.174556113","0.337017414","0.209698682","0.164196128","0.260119857","0.194769129","0.099526393","0.425639512","0.725902286","0.260298979","0.186637411","0.431106239","0.471442314","0.570695534","0.941428838","0.8152082","0.353194087","0.709631761","0.298447772","0.839754825","0.40491494","0.163495776","0.346209783","0.409904936","0.838867208","0.208","0.463937622","0.85384374","0.056030273","0.847185939","0.558947372","0.501058955","0.241896193","0.34695377","0.291572041","0.570143879","0.363471725","0.579790709","0.566718604","0.492251826","0.272485834","0.532652429","0.614501657","0.162872656","0.324109548","0.385148569","0.292728125","0.509347674","0.772276246","0.247920575","0.604386578","0.774843044","0.792333697","0.002296866","0.723510108","0.602113608","0.23693114","1","0.018673567","0.40193871","0.581636578","0.502506082","0.898333986","0.926397794","0.80478713","0.843323817","0.9775022","1","0.52653831","0.522518891","0.10645119","0.615289385","0.475874363","0.394450935","0.778544289","0.309297246","0.076431216","0.086301239","0.062015085","0.032422582","0.948260996","0.122962448"
0.160466,"0.065658247","0.134549399","0.224420095","0.033690121","0.013545351","0.031328962","0.097524707","0.12000778","0.171802865","0.025476749","0.473296724","0.649758011","0.530442974","0.632558808","0.610176173","0.287422605","0.261315914","0.110635674","0.082380117","0.425711113","0.327595867","0.41637902","0.444938816","0.483528635","0.570008331","0.400627942","0.238756011","0.316087485","0.552893402","0.284774177","0.684020621","0.199722768","0.455506096","0.789642945","0.51990174","0.341214956","0.210322231","0.400839715","0.728542478","0.084322304","0.334465359","0.518410967","0.477259832","0.579572176","0.325333333","0.286549708","0.641818799","0.251427802","0.65617812","0.390371916","0.541239338","0.690917581","0.425643004","0.452559211","0.386624204","0.320272219","0.245294702","0.162000722","0.107844314","0.462908901","0.051901437","0.244313693","0.4442947","0.61524433","0.773342911","0.06753554","0.472671308","0.651186933","0.431059366","0.335171132","0.669385785","0.623106176","0.274535379","0.520528611","0.464806359","0.574047257","0.560414496","0.423755556","0.488277749","0.18710104","0.312866442","0.580981067","0.459898241","0.71129532","0.478197082","0.378023947","0.42740247","0.568209785","0.526796122","0.235424307","0.031893804","0.29422452","0.483448843","0.665025578","0.471867062","0.167469423","0.309608496","0.255652962","0.224607288","0.754245347","0.153645423"
0.416662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.280151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.172556,"0.037578286","0.079836168","0.240304747","0.01828582","0.013804335","0.021220283","0.039528791","0.045067004","0.16576548","0.009267456","0.450889194","0.218013561","0.313048131","0.531564037","0.545947105","0.412692049","0.268782083","0.545476328","0.396563088","0.113522957","0.242788142","0.335188132","0.195773088","0.289556493","0.126668518","0.040253925","0.592754587","0.39038209","0.484593382","0.29642518","0.456643994","0.274840358","0.455506096","0.742366254","0.738696826","0.14777126","0.397597725","0.253079793","0.396796792","0.401457015","0.293766244","0.510567135","0.536660442","0.744384703","0.819428571","0.614035088","0.554894401","0.385465116","0.588563607","0.606764134","0.228046859","0.247309024","0.329645203","0.214294489","0.242324723","0.288124598","0.426574259","0.077095746","0.306393519","0.424668203","0.40556296","0.349107781","0.295598748","0.464445332","0.045737275","0.529989919","0.374723287","0.688718897","0.309365411","0.439851192","0.761253826","0.699284884","0.394638248","0.664479951","0.437069957","0.460853101","0.694657244","0.342800863","0.553778197","0.379381566","0.475006288","0.730936568","0.32709291","0.240043264","0.26177344","0.342698233","0.245203923","0.692496425","0.461336323","0.319502951","0.351966164","0.507523237","0.362720035","0.599917072","0.536909841","0.12572821","0.145820152","0.157673363","0.1016857","0.871277013","0.181819749"
0.210929,"0.02094563","0.043447774","0.197634867","0.007924707","0.013340248","0.01767046","0.040726755","0.018454092","0.177230864","8.41E-05","0.425267413","0.476617463","0.314036877","0.65426789","0.314498549","0.533665992","0.501201158","0.79635519","0.635443831","0.138966695","0.183379177","0.514169597","0.296296304","0.523985463","0.248093661","0.423047724","0.791257681","0.690320252","0.479157467","0.402566052","0.260104389","0.423229885","0.346949876","0.334784373","0.604295368","0.186085656","0.593602435","0.131936559","0.462531592","0.378311017","0.693992456","0.639329023","0.319779121","0.239611672","0.420923077","0.204678363","0.375963692","0.519213867","0.38920789","0.376726799","0.423716746","0.533106793","0.664355367","0.517160436","0.359480735","0.477218629","0.618809522","0.373116165","0.200778957","0.523457849","0.263108437","0.154914809","0.49317971","0.571947916","0.28187773","0.498254693","0.392070773","0.567054961","0.273849481","0.867398816","0.630461129","0.476615894","0.432778357","0.389690376","0.690403662","0.750298652","0.502997056","0.588572694","0.825167139","0.240879674","0.34939174","0.477657763","0.286643704","0.222758584","0.243786162","0.40111813","0.203072412","0.839710158","0.232351033","0.638324036","0.136914937","0.569190328","0.294442945","0.318996843","0.353141589","0.071175898","0.036772026","0.063109173","0.113234703","0.937312812","0.423834408"
0.304399,"0.016702238","0.033907583","0.105894468","0.007670104","0.013533597","0.019264351","0.014479311","0.01047538","0.168977789","0.002946745","0.41358458","0.242680422","0.377970984","0.344303725","0.485498315","0.623084378","0.330361235","0.61279115","0.441986421","0.228827678","0.550331605","0.321967307","0.197309424","0.379595219","0.255325123","0.089246476","0.555763247","0.7097656","0.170665493","0.285351503","0.308033458","0.454110158","0.51008967","0.777851668","0.795283558","0.418594347","0.77945829","0.278348967","0.634659439","0.8385705","0.114713224","0.345744654","0.714300821","0.913312289","0.3504","0.384795322","0.67893361","0.118091115","0.660874378","0.994390863","0.718865449","0.289566264","0.389873891","0.188838437","0.373732695","0.287195569","0.618177256","0.230295697","0.58925277","0.126964647","0.60416133","0.566403584","0.053846763","0.421432626","0.075714039","0.573577585","0.668016443","0.824134353","0.303191309","0.848769405","0.757102224","0.428290702","0.276676987","0.590136236","0.360841935","0.445102619","0.89404176","0.06910251","0.504515178","0.30901812","0.505774067","0.869512863","0.686629104","0.46039804","0.558147304","0.653302939","0.465374953","0.639993199","0.745022047","0.115274088","0.750110875","0.488474714","0.305355798","0.79781975","0.192567218","0.13229707","0.090261209","0.12076625","0.082364364","0.8991694","0.217668694"
0.266773,"0.043997971","0.124114419","0.17493316","0.024112125","0.017972142","0.026359244","0.065201272","0.090282322","0.179004092","0.008330387","0.427881649","0.325983979","0.368084977","0.343857288","0.619129089","0.15473954","0.02785909","0.305819802","0.128977272","0.20158013","0.247054506","0.024705724","0.162528224","0.076682429","0.128527072","0.073814717","0.356904835","0.629462293","0.150712956","0.254778769","0.118359221","0.195050288","0.154063227","0.961281425","0.497074104","0.034773916","0.720807591","0.076407683","0.403935946","0.840635787","0.046091248","0.206488498","0.561073682","0.873098699","0.9024","0.352046784","0.579412642","0.302211085","0.864987266","0.610470782","0.766989939","0.444600447","0.32598592","0.388235307","0.74382283","0.540721186","0.544351746","0.605717939","0.466884579","0.271562468","0.663900691","0.38781199","0.291219295","0.793733262","0.48297642","0.282434229","0.923771791","0.771504041","0.289189264","0.545059085","0.803438723","0.812820215","0.143206913","0.942141653","0.461656852","0.647147675","0.657177659","0.146522818","0.428676776","0.785152877","0.657191265","0.89288645","0.706492985","0.548375145","0.657503675","0.702618137","0.839429675","0.636202823","1","0.000874784","0.540292215","0.581108788","0.267131707","0.738353196","0.23878494","0.165237495","0.193521837","0.066574697","0.093771868","0.876106985","0.122089502"
0.220228,"0.015452769","0.040397831","0.099380853","0.011625616","0.013340248","0.019346932","0.022880605","0.012824885","0.151441844","0.000109027","0.418908907","0.338586762","0.451146235","0.257476712","0.678177088","0.295829951","0.215065756","0.340936566","0.301801702","0.085618416","0.786564507","0.040008397","0.322147648","0.117413895","0.063688467","0.040657031","0.106761287","0.461111549","0.127176191","0.190786831","0.497719278","0.167597529","0.458053687","0.784813963","0.90046443","0.185898685","0.247080531","0.110924348","0.443998192","0.469814797","0.141394953","0.328646381","0.581432425","0.750053653","0.4272","0.368421053","0.825148554","0.086219262","0.713077931","0.639236139","0.620336004","0.24115573","0.254284849","0.236557367","0.351383158","0.207784851","0.147511552","0.689349563","0.303569042","0.163537463","0.688119945","0.2967025","0.213421871","0.395444979","0.186026891","0.367644319","0.474793608","0.879587179","0.37898508","0.796697196","0.761203152","0.45104786","0.349760992","0.889461253","0.416918181","0.408611323","0.79472519","0.317574006","0.659929769","0.501809965","0.694569389","0.810332528","0.594013801","0.436909911","0.401397253","0.452441287","0.27391409","0.706929777","0.582562065","0.153946669","0.517206283","0.55523092","0.203323789","0.654622332","0.126427439","0.310301187","0.051925825","0.093053829","0.061427962","0.870140181","0.162091833"
0.174701,"0.046991087","0.097467574","0.283005967","0.018665475","0.013450682","0.024831827","0.059476935","0.046766725","0.148528778","0.013543294","0.479373882","0.210006276","0.574809925","0.590712429","0.352867372","0.187824327","0.081074299","0.160027539","0.07664008","0","0.26666892","0.139377138","0.231111104","0.135534774","0.189791653","0.09616974","0.33029458","0.44163711","0","0.109789089","0.228930496","0.132738278","0.151666651","0.653900784","0.57410325","0.10496078","0.239448498","0.163244744","0.462531592","0.596952941","0.304427818","0.28407561","0.593426722","0.961233209","0.552","0.624269006","0.73918953","0.136051829","0.841016354","0.707383016","0.952214293","0.297977375","0.237300052","0.246383447","0.318024532","0.263786656","0.315455497","0.099000973","0.233618174","0.94933161","0.231335463","0.298160709","0.557218634","0.32264216","0.194592638","0.654378638","0.664596977","0.965655322","0.330191475","0.654939633","0.773989891","0.661085031","0.233811189","0.73812192","0.31906581","0.341821426","0.771049399","0.037903937","0.374518026","0.406591662","0.785968541","0.847914967","0.578646867","0.339381964","0.389478232","0.411343622","0.220845897","0.749917357","0.639668424","0.119334471","0.630749695","0.48172569","0.543120177","0.83418526","0.146340083","0.125542694","0.032330228","0.124838099","0.060569566","0.920724603","0.143580383"
0.043930,"0.08633013","0.058690205","0.146420323","1","0.013340248","0.022628277","0.039758303","0.069117078","0.137399848","0.014799375","0.462736566","0.319628453","0.485076657","0.522127943","0.284598794","0.425261345","0.346951974","0.221378833","0.154304147","0.083836652","0.172716598","0.405991166","0.175246448","0.503058014","0","0.228401001","0.374190267","0.37715472","0.28256877","0.230873304","0.112673512","0.088915863","0.049835695","0.709779214","0.840302305","0.265646533","0.131863439","0.212521706","0.378447227","0.620772338","0.422044105","0.42328152","0.512838097","0.669499589","0.294857143","0.263157895","0.756501578","0.021408582","0.855677317","0.809027156","0.747758311","0.226660742","0.114905516","0.23224786","0.250629078","0.209258185","0.204615685","0.469351047","0.155875675","0.226190039","0.825424735","0.679168413","0.015270392","0.613687104","1","0","0.640437827","0.793055489","0.344375357","0.672863212","0.797735545","0.410769772","0.285970082","0.571766725","0.458241182","0.520741964","0.64512412","0.308123342","0.596828779","0.488270603","0.412030397","0.756474297","0.553019073","0.431811061","0.503508403","0.573156631","0.407548916","0.680057165","0.573994887","0.245113955","0.546118943","0.567087419","0.098364043","0.588013335","0.206376716","0.256746707","0.223367424","0.149392138","0.094050782","0.818291629","0.397709828"
